category,subcategory,url,product_count
프로그래밍 언어,프로그래밍 교육,https://www.yes24.com/product/category/display/001001003022018,673.0
프로그래밍 언어,C#,https://www.yes24.com/product/category/display/001001003022008,237.0
프로그래밍 언어,.NET,https://www.yes24.com/product/category/display/001001003022001,83.0
프로그래밍 언어,델파이,https://www.yes24.com/product/category/display/001001003022002,98.0
프로그래밍 언어,Ajax,https://www.yes24.com/product/category/display/001001003022005,38.0
프로그래밍 언어,ASP,https://www.yes24.com/product/category/display/001001003022006,183.0
프로그래밍 언어,JSP,https://www.yes24.com/product/category/display/001001003022011,127.0
프로그래밍 언어,Perl,https://www.yes24.com/product/category/display/001001003022012,17.0
프로그래밍 언어,PHP,https://www.yes24.com/product/category/display/001001003022013,154.0
프로그래밍 언어,Ruby/Rails,https://www.yes24.com/product/category/display/001001003022014,15.0
프로그래밍 언어,Visual Basic,https://www.yes24.com/product/category/display/001001003022015,416.0
프로그래밍 언어,Visual C++,https://www.yes24.com/product/category/display/001001003022016,220.0
프로그래밍 언어,XML,https://www.yes24.com/product/category/display/001001003022017,154.0
프로그래밍 언어,프로그래밍 언어 기타,https://www.yes24.com/product/category/display/001001003022019,1627.0
OS/데이터베이스,클라우드/빅데이터,https://www.yes24.com/product/category/display/001001003025009,1144.0
OS/데이터베이스,시스템관리/서버,https://www.yes24.com/product/category/display/001001003025010,730.0
OS/데이터베이스,리눅스,https://www.yes24.com/product/category/display/001001003025003,548.0
OS/데이터베이스,Oracle,https://www.yes24.com/product/category/display/001001003025007,255.0
OS/데이터베이스,윈도우,https://www.yes24.com/product/category/display/001001003025001,210.0
OS/데이터베이스,SQL Server,https://www.yes24.com/product/category/display/001001003025008,212.0
OS/데이터베이스,MAC OS,https://www.yes24.com/product/category/display/001001003025002,68.0
OS/데이터베이스,유닉스,https://www.yes24.com/product/category/display/001001003025004,195.0
OS/데이터베이스,Access,https://www.yes24.com/product/category/display/001001003025005,145.0
OS/데이터베이스,MySQL,https://www.yes24.com/product/category/display/001001003025006,121.0
